booking_code,dataset_year,status,booking_type,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,guests_number,customer_code,customer_country,customer_province,customer_region,customer_lang,channel_code,channel_name,source,medium,room_id,room_name,arrangement_code,arrangement_name,policy_id,policy_name,agency_code,agency_kind,group_code,group_type,total_stay_amount,total_extra_amount,total_taxes_amount,total_amount,adr,creation_datetime,cancellation_datetime,lead_time_days,is_canceled
B-BF180A063B5A,2026,CANCELED,GRP,2026-09-20,2026-09-25,2026-09,5,2,0,0,2,C-D02FA1978906,GB,,,EN,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,850.9,0,0,850.9,170.18,2026-05-09 10:14:46,2026-05-09 19:00:03,134,1
B-83A61C7A0C28,2026,CONFIRMED,GRP,2026-07-02,2026-07-05,2026-07,3,2,1,0,3,C-DEA1580FF369,IT,TA,PUGLIA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,784.45,0,0,784.45,261.48,2026-05-09 11:31:19,,54,0
B-D7A3C12C9CBB,2026,CONFIRMED,GRP,2026-05-31,2026-06-03,2026-05,3,2,0,0,2,C-48BD6100895F,IT,BT,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,345.8,0,0,345.8,115.27,2026-05-09 12:51:38,,22,0
B-21BA44D1B551,2026,CONFIRMED,GRP,2026-07-18,2026-07-25,2026-07,7,2,2,0,4,C-52472D9DEB98,IT,MT,BASILICATA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,5376,Villino Double,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,1960.0,5.0,0,1965.0,280.0,2026-05-09 14:47:07,,70,0
B-13C107DF4CE0,2026,CONFIRMED,GRP,2026-07-04,2026-07-11,2026-07,7,2,1,0,3,C-331D847B3DA7,IT,PZ,BASILICATA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,2026.0,0,0,2026.0,289.43,2026-05-09 22:24:42,,56,0
B-8BEB9FF28909,2026,CONFIRMED,GRP,2026-08-29,2026-09-02,2026-08,4,2,0,0,2,C-94F4517D0D4E,PT,,,PT,Booking.com,Booking.com,,OTA,22380,OTA Camera Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1014.62,0,0,1014.62,253.66,2026-05-10 16:17:36,,111,0
B-8635922EDC62,2026,CONFIRMED,GRP,2026-06-12,2026-06-15,2026-06,3,2,0,0,2,C-A7ED217AA5BE,IT,AN,MARCHE,IT,crm,Diretto (CRM),DigitalDept PromoGiugno2026,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,350.0,6.0,0,356.0,116.67,2026-05-11 11:11:38,,32,0
B-618F13970232,2026,CONFIRMED,GRP,2026-06-21,2026-06-28,2026-06,7,1,1,1,3,,IT,RM,LAZIO,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,1436.75,0,0,1436.75,205.25,2026-05-11 11:21:15,,41,0
B-0CC02AE91829,2026,CANCELED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2764,Appartamento Area Giardino,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,0,0,0,0,0.0,2026-05-11 11:36:28,2026-05-11 11:57:04,20,1
B-8985290889FF,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BT,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,409.61,0,0,409.61,204.81,2026-05-11 11:53:06,,20,0
B-CD22939E8B14,2026,CONFIRMED,GRP,2026-06-27,2026-07-04,2026-06,7,2,2,0,4,,IT,CE,CAMPANIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,1453.57,0,0,1453.57,207.65,2026-05-11 12:05:04,,47,0
B-31274F99E841,2026,CONFIRMED,GRP,2026-08-18,2026-08-25,2026-08,7,2,0,0,2,C-93F67530D9F7,IT,,,IT,booking-engine-advance-s1,Booking Engine - Advance,crmdirect,Conferma da Operatore,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,2100.0,0,0,2100.0,300.0,2026-05-11 15:56:11,,99,0
B-371AE427351C,2026,CONFIRMED,GRP,2026-08-18,2026-08-25,2026-08,7,2,0,0,2,C-93F67530D9F7,IT,,,IT,booking-engine-advance-s1,Booking Engine - Advance,crmdirect,Conferma da Operatore,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,2100.0,0,0,2100.0,300.0,2026-05-11 15:56:46,,99,0
B-E0B9A76685E8,2026,CONFIRMED,GRP,2026-05-27,2026-05-31,2026-05,4,2,0,0,2,,IT,CT,SICILIA,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-C8ADE40A,ind,0,0,0,0,0.0,2026-05-11 16:00:05,,16,0
B-03F528A67443,2026,CONFIRMED,GRP,2026-06-16,2026-06-27,2026-06,11,2,2,0,4,C-43C7D2A4FB02,IT,BS,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,1950.0,160.0,0,2110.0,177.27,2026-05-11 17:21:54,,36,0
B-ACABF92C8392,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,1,3,C-347FA2580ED9,IT,LE,PUGLIA,IT,Booking.com,Booking.com,,OTA,22380,OTA Camera Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,282.84,0,0,282.84,141.42,2026-05-11 20:47:00,,20,0
B-E480E01FA283,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,C-58645C207DA8,IT,LE,PUGLIA,IT,Booking.com,Booking.com,,OTA,22380,OTA Camera Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,282.84,0,0,282.84,141.42,2026-05-11 20:50:40,,20,0
B-C204A878A57A,2026,CANCELED,IND,2026-05-12,2026-05-14,2026-05,2,2,0,0,2,C-84B677432962,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,,,461.15,0,0,461.15,230.57,2026-05-12 10:18:26,2026-05-12 16:44:18,0,1
B-623E2913E54E,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,3,1,0,4,C-51D06A789BAB,IT,BT,PUGLIA,IT,booking-engine-advance-s1,Booking Engine - Advance,crmdirect,Conferma da Operatore,5376,Villino Double,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,341.9,0,0,341.9,170.95,2026-05-12 10:54:53,,19,0
B-07FE82703FCF,2026,CANCELED,IND,2026-07-12,2026-07-19,2026-07,7,2,1,0,0,,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,,,1669.85,0,0,1669.85,238.55,2026-05-12 11:56:15,2026-05-19 14:09:59,61,1
B-1D9B1259CB0E,2026,CONFIRMED,GRP,2026-06-14,2026-06-21,2026-06,7,2,1,0,3,C-6239F14DE98A,IT,TO,PIEMONTE,IT,crm,Diretto (CRM),DigitalDept DEM,Conferma da Operatore,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,1060.0,75.0,0,1135.0,151.43,2026-05-12 14:54:24,,33,0
B-C4375A14ED21,2026,CONFIRMED,GRP,2026-06-25,2026-07-02,2026-06,7,2,0,0,2,C-EBCE7F070E30,IT,FR,LAZIO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,970.0,65.0,0,1035.0,138.57,2026-05-12 15:11:51,,44,0
B-9236C7932719,2026,CONFIRMED,GRP,2026-06-12,2026-06-14,2026-06,2,2,1,1,4,C-EF941FBB4344,IT,TA,PUGLIA,IT,Booking.com,Booking.com,,OTA,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,432.06,0,0,432.06,216.03,2026-05-12 16:02:14,,31,0
B-CB951A400F08,2026,CANCELED,IND,2026-05-12,2026-05-14,2026-05,2,2,1,1,4,C-84B677432962,IT,,,IT,crm,Diretto (CRM),,Inserita da PMS,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,,,388.5,0,0,388.5,194.25,2026-05-12 16:44:58,2026-05-14 15:52:08,0,1
B-CD1C482E4BCA,2026,CONFIRMED,GRP,2026-06-13,2026-06-20,2026-06,7,2,0,0,2,C-4E9C1D34E6C2,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,856.5,0,0,856.5,122.36,2026-05-12 18:49:23,,32,0
B-289D49648CBE,2026,CANCELED,GRP,2026-06-14,2026-06-21,2026-06,7,2,1,0,3,C-975C14918652,IT,,,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-EEE9B40D,ind,1529.7,0,0,1529.7,218.53,2026-05-12 18:57:11,2026-05-12 19:24:55,33,1
B-6118D7392794,2026,CANCELED,GRP,2026-06-13,2026-06-20,2026-06,7,2,1,0,3,C-A16FA297383A,IT,,,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1423.31,0,0,1423.31,203.33,2026-05-13 09:24:55,2026-05-14 13:02:40,31,1
B-70B0D2C04D97,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BT,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,292.93,0,0,292.93,146.47,2026-05-13 09:49:08,,18,0
B-5A6A328AF8D2,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BT,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,292.93,0,0,292.93,146.47,2026-05-13 09:53:04,,18,0
B-160B306CD439,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,1,3,,IT,BT,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,292.93,0,0,292.93,146.47,2026-05-13 09:57:31,,18,0
B-6CFCD33ED3E9,2026,CONFIRMED,GRP,2026-06-20,2026-06-27,2026-06,7,2,1,0,3,C-212C6F22D76A,IT,FR,LAZIO,IT,booking-engine-advance-s1,Booking Engine - Advance,direct,Preventivo da Minisito,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,1652.8,0,0,1652.8,236.11,2026-05-13 13:42:59,,38,0
B-8F8F32CE3088,2026,CONFIRMED,GRP,2026-06-28,2026-07-05,2026-06,7,2,1,0,3,,IT,BA,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,1547.91,0,0,1547.91,221.13,2026-05-13 14:02:05,,46,0
B-7FCA856714E3,2026,CANCELED,GRP,2026-06-16,2026-06-22,2026-06,6,2,1,0,3,C-A16FA297383A,IT,,,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1258.77,0,0,1258.77,209.79,2026-05-13 14:32:56,2026-05-25 23:38:48,34,1
B-693DA9999804,2026,CANCELED,GRP,2026-06-16,2026-06-23,2026-06,7,2,1,0,3,C-A16FA297383A,IT,,,IT,Booking.com,Booking.com,,OTA,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1551.33,0,0,1551.33,221.62,2026-05-13 14:43:18,2026-05-14 13:09:52,34,1
B-B33B74A99A60,2026,CANCELED,GRP,2026-06-14,2026-06-21,2026-06,7,2,0,0,2,C-963EF6611371,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,864.75,0,0,864.75,123.54,2026-05-13 17:30:41,2026-05-29 23:50:28,32,1
B-2D00E7D7973C,2026,CONFIRMED,GRP,2026-08-05,2026-08-12,2026-08,7,2,1,0,3,C-9154B11599FD,IT,ME,SICILIA,IT,crm,Diretto (CRM),DigitalDept DEM,Conferma da Operatore,2762,Camera Superior,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,3700.0,0,0,3700.0,528.57,2026-05-13 18:09:55,,84,0
B-B38B34B95274,2026,CONFIRMED,GRP,2026-06-06,2026-06-07,2026-06,1,2,0,0,2,C-F1D269CF6D53,IT,TA,PUGLIA,IT,crm,Diretto (CRM),DigitalDept PromoGiugno2026,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,145.8,0,0,145.8,145.8,2026-05-13 18:30:47,,24,0
B-CCBD671AB8B4,2026,CANCELED,GRP,2026-06-16,2026-06-24,2026-06,8,2,1,0,3,C-A16FA297383A,IT,,,IT,Booking.com,Booking.com,,OTA,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1779.48,0,0,1779.48,222.44,2026-05-14 13:08:47,2026-05-19 09:03:50,33,1
B-6BEDB3D8F82D,2026,CONFIRMED,GRP,2026-07-20,2026-07-27,2026-07,7,1,1,0,2,C-006687C85625,IT,FR,LAZIO,IT,crm,Diretto (CRM),DigitalDept DEM,Conferma da Operatore,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,2085.0,0,0,2085.0,297.86,2026-05-14 13:52:23,,67,0
B-8509CD2E8E58,2026,CONFIRMED,GRP,2026-07-20,2026-07-27,2026-07,7,0,4,0,4,C-006687C85625,IT,FR,LAZIO,IT,crm,Diretto (CRM),DigitalDept DEM,Conferma da Operatore,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,2685.0,0,0,2685.0,383.57,2026-05-14 13:53:13,,67,0
B-6B3FD006C58F,2026,CONFIRMED,GRP,2026-06-12,2026-06-14,2026-06,2,2,0,0,2,,IT,BA,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,284.59,0,0,284.59,142.29,2026-05-14 14:45:51,,29,0
B-C2FEA4EB70B8,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BA,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,269.04,0,0,269.04,134.52,2026-05-14 14:54:25,,17,0
B-E4E811C2A5C3,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BR,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,269.04,0,0,269.04,134.52,2026-05-14 15:09:59,,17,0
B-9DA0795B114D,2026,CONFIRMED,GRP,2026-06-12,2026-06-14,2026-06,2,2,0,0,2,,IT,BA,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,284.59,0,0,284.59,142.29,2026-05-14 15:31:05,,29,0
B-47B73936351C,2026,CONFIRMED,GRP,2026-08-16,2026-08-23,2026-08,7,2,2,0,4,,IT,,,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,3258.5,0,0,3258.5,465.5,2026-05-14 15:44:44,,94,0
B-84A708ECB899,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,C-EDDF4CB5EDB5,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,230.0,0,0,230.0,115.0,2026-05-14 16:48:08,,17,0
B-CE7FAA581F2E,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,3,0,0,3,C-EDDF4CB5EDB5,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,300.0,0,0,300.0,150.0,2026-05-14 16:48:48,,17,0
B-8E2869CF0A06,2026,CONFIRMED,GRP,2026-06-14,2026-06-21,2026-06,7,2,1,0,3,C-763C7385CD42,IT,TE,ABRUZZO,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,1213.65,0,0,1213.65,173.38,2026-05-14 20:01:18,,31,0
B-6FA42699EEC0,2026,CANCELED,GRP,2026-06-28,2026-07-03,2026-06,5,2,0,0,2,C-C4FE2CBDDBDA,IT,,,IT,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,987.42,0,0,987.42,197.48,2026-05-15 07:47:34,2026-05-29 06:51:44,44,1
B-7276FA0B78A8,2026,CONFIRMED,GRP,2026-06-05,2026-06-14,2026-06,9,2,2,0,4,C-66809859E532,IT,RM,LAZIO,IT,crm,Diretto (CRM),DigitalDept DEM,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,1450.0,0,0,1450.0,161.11,2026-05-15 12:15:22,,21,0
B-C4EE1AA796C9,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BR,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,269.04,0,0,269.04,134.52,2026-05-15 13:26:44,,16,0
B-DFEC5C0EB35E,2026,CONFIRMED,GRP,2026-07-09,2026-07-16,2026-07,7,2,2,0,4,,IT,RM,LAZIO,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,1927.34,0,0,1927.34,275.33,2026-05-15 14:56:26,,55,0
B-5CE10A56D342,2026,CONFIRMED,GRP,2026-06-22,2026-06-29,2026-06,7,1,1,0,2,,IT,AO,VALLE D'AOSTA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,1000.77,90.0,0,1090.77,142.97,2026-05-15 15:26:54,,38,0
B-B6B2CE15AB95,2026,CONFIRMED,GRP,2026-07-25,2026-08-04,2026-07,10,2,1,0,3,C-225DC51CC1A5,IT,MN,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,3200.0,0,0,3200.0,320.0,2026-05-15 16:40:38,,71,0
B-7E034A254A3B,2026,CONFIRMED,GRP,2026-06-05,2026-06-07,2026-06,2,2,0,0,2,C-9DBD31E19B0B,IT,BA,PUGLIA,IT,crm,Diretto (CRM),DigitalDept PromoGiugno2026,Preventivo da Minisito,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,230.6,0,0,230.6,115.3,2026-05-15 16:44:29,,21,0
B-FA09CBF27942,2026,CONFIRMED,GRP,2026-06-13,2026-06-20,2026-06,7,2,0,1,3,C-75ACE8F47B4B,IT,BA,PUGLIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,1256.5,0,0,1256.5,179.5,2026-05-15 16:48:05,,29,0
B-8A3912DEED3D,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,C-7CD3A7CBF7C6,IT,TA,PUGLIA,IT,Booking.com,Booking.com,,OTA,2763,Camera Deluxe,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,353.46,0,0,353.46,176.73,2026-05-15 17:51:56,,16,0
B-6D3D23E3A63E,2026,CONFIRMED,GRP,2026-06-02,2026-06-07,2026-06,5,2,0,1,3,C-2C7C7EDED218,IT,TO,PIEMONTE,IT,Booking.com,Booking.com,,OTA,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,743.05,60.0,0,803.05,148.61,2026-05-16 12:45:58,,17,0
B-EBCD2A3AB943,2026,CONFIRMED,GRP,2026-08-17,2026-08-22,2026-08,5,3,1,0,4,C-7CF23604D800,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2763,Camera Deluxe,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,2500.0,0,0,2500.0,500.0,2026-05-16 12:50:33,,93,0
B-82E74D012749,2026,CONFIRMED,GRP,2026-07-24,2026-07-31,2026-07,7,2,2,0,4,C-C511331877A6,IT,CZ,CALABRIA,IT,crm,Diretto (CRM),DigitalDept GoogleAds,Preventivo da Minisito,2767,Suite Familiare Vista Piscina,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,3402.45,20.0,0,3422.45,486.06,2026-05-16 13:28:47,,69,0
B-8917CAFE237E,2026,CONFIRMED,GRP,2026-09-04,2026-09-06,2026-09,2,2,0,0,2,C-B152E501F97D,IT,,,IT,Booking.com,Booking.com,,OTA,22380,OTA Camera Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,481.76,0,0,481.76,240.88,2026-05-16 15:24:17,,111,0
B-5C68E25B37FE,2026,CONFIRMED,GRP,2026-06-16,2026-06-24,2026-06,8,2,1,0,3,C-A16FA297383A,IT,FI,TOSCANA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,1283.75,50.0,0,1333.75,160.47,2026-05-16 18:19:06,,31,0
B-2ADC0CDBC226,2026,CONFIRMED,GRP,2026-07-27,2026-08-05,2026-07,9,2,1,1,4,C-C12E4E31E6BD,IT,MB,LOMBARDIA,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2763,Camera Deluxe,FB,Pensione Completa,1,Standard Policy,,,G-D850D789,ind,3500.0,25.0,0,3525.0,388.89,2026-05-16 19:36:35,,72,0
B-DCB16F7510B8,2026,CONFIRMED,GRP,2026-08-15,2026-08-22,2026-08,7,2,1,0,3,,IT,,,IT,crm,Diretto (CRM),crmdirect,Conferma da Operatore,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-CA89BE5B,ind,2339.0,0,0,2339.0,334.14,2026-05-17 10:40:58,,90,0
B-427B01E96845,2026,CANCELED,GRP,2026-06-27,2026-07-04,2026-06,7,2,0,0,2,C-AC47CE818E9D,IT,,,EN,Booking.com,Booking.com,,OTA,2761,Camera  Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,1371.23,0,0,1371.23,195.89,2026-05-17 13:53:15,2026-05-20 20:00:16,41,1
B-6EBCE9C7D988,2026,CONFIRMED,GRP,2026-06-12,2026-06-17,2026-06,5,2,0,0,2,C-DAE9E6B460AF,CZ,,,CS,Booking.com,Booking.com,,OTA,22380,OTA Camera Standard,HB,Mezza Pensione,1,Standard Policy,,,G-3C4CE496,ind,764.15,20.0,0,784.15,152.83,2026-05-17 18:45:00,,26,0
B-BB5E1078A4C0,2026,CONFIRMED,GRP,2026-08-16,2026-08-26,2026-08,10,2,2,0,4,C-9D4108B83AF8,IT,CO,LOMBARDIA,IT,crm,Diretto (CRM),,Preventivo da Minisito,2764,Appartamento Area Giardino,HB,Mezza Pensione,1,Standard Policy,,,G-D850D789,ind,4164.85,0,0,4164.85,416.49,2026-05-18 00:32:10,,90,0
B-409C133AA2FD,2026,CONFIRMED,GRP,2026-05-31,2026-06-02,2026-05,2,2,0,0,2,,IT,BA,PUGLIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,269.04,0,0,269.04,134.52,2026-05-18 09:44:42,,13,0
B-5D5BB0F925ED,2026,CONFIRMED,GRP,2026-07-13,2026-07-17,2026-07,4,2,1,0,3,,IT,CT,SICILIA,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2762,Camera Superior,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,951.79,0,0,951.79,237.95,2026-05-18 09:48:42,,56,0
B-16F17C48DD37,2026,CONFIRMED,GRP,2026-08-30,2026-09-06,2026-08,7,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,1239.28,0,0,1239.28,177.04,2026-05-18 09:52:48,,104,0
B-EEE7DA732017,2026,CONFIRMED,GRP,2026-08-30,2026-09-06,2026-08,7,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,1239.28,0,0,1239.28,177.04,2026-05-18 09:57:26,,104,0
B-A49746FB449B,2026,CONFIRMED,GRP,2026-08-30,2026-09-06,2026-08,7,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,1239.28,0,0,1239.28,177.04,2026-05-18 10:00:55,,104,0
B-3789EC2629B5,2026,CONFIRMED,GRP,2026-06-07,2026-06-14,2026-06,7,2,3,0,5,,IT,FR,LAZIO,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2765,Appartamento Area Piscina,HB,Mezza Pensione,1,Standard Policy,,,G-9D8172FC,ind,1364.57,0,0,1364.57,194.94,2026-05-18 10:05:54,,20,0
B-1E75FEBA31E0,2026,CONFIRMED,GRP,2026-08-09,2026-08-16,2026-08,7,2,0,0,2,,IT,,,IT,crm,Diretto (CRM),isolaazzura,Inserita da PMS,2761,Camera  Standard,FB,Pensione Completa,1,Standard Policy,,,G-9D8172FC,ind,2477.65,0,0,2477.65,353.95,2026-05-18 10:10:34,,83,0
