booking_code,customer_code,guest_seq,guest_code,age_at_checkin,sex
B-7E3D01725BE9,C-E0D406FA85BB,4,GU-41E262DD7378,9,M
B-DC335C82502F,C-E0D406FA85BB,1,GU-80AB2C88DD23,62,F
B-DC335C82502F,C-E0D406FA85BB,2,GU-2AE84E8875C0,63,M
B-DC335C82502F,C-E0D406FA85BB,3,GU-B88527ED69D6,28,F
B-8E9936F58C08,C-E0D406FA85BB,1,GU-E80A46B158B3,70,M
B-8E9936F58C08,C-E0D406FA85BB,2,GU-914287861F20,65,F
B-50EE31D6ABDE,C-E0D406FA85BB,1,GU-EFACB00511FB,46,F
B-50EE31D6ABDE,C-E0D406FA85BB,2,GU-9828268A9A3D,53,M
B-50EE31D6ABDE,C-E0D406FA85BB,3,GU-ED1E489374BA,14,M
B-50EE31D6ABDE,C-E0D406FA85BB,4,GU-A0F589635CEE,22,F
B-C03BD1B1BFD3,C-E0D406FA85BB,1,GU-AA1910DDF48F,67,M
B-C03BD1B1BFD3,C-E0D406FA85BB,2,GU-BC16F7DBEA08,53,F
B-C03BD1B1BFD3,C-E0D406FA85BB,3,GU-F049D18396B7,11,M
B-D1DD270A95C7,C-E0D406FA85BB,1,GU-DBEC978F339F,80,F
B-D1DD270A95C7,C-E0D406FA85BB,2,GU-79EEA25B7840,23,F
B-23C59ACE4439,C-E0D406FA85BB,1,GU-AF4C48FAF5BB,,
B-23C59ACE4439,C-E0D406FA85BB,2,GU-81ECF43A254D,,
B-745095DAAD5A,C-B46DE379690E,1,GU-FFE8FB12742E,48,M
B-745095DAAD5A,C-B46DE379690E,2,GU-9E0CCEA2CEDD,45,F
B-745095DAAD5A,C-B46DE379690E,3,GU-BF36E0C8FE14,6,F
B-6DDBC06ADEFB,C-093BC22755A7,1,GU-C84E3B0A8C56,39,F
B-6DDBC06ADEFB,C-093BC22755A7,2,GU-B8811E25341A,47,M
B-6DDBC06ADEFB,C-093BC22755A7,3,GU-2BCDA494B80E,9,F
B-ADBDACD38657,C-10946CF1D060,1,GU-49643DE72986,,
B-ADBDACD38657,C-10946CF1D060,2,GU-CF151A68955A,,
B-ADBDACD38657,C-10946CF1D060,3,GU-13B429B478E1,,
B-E03EE72AAF82,C-10946CF1D060,1,GU-25E0D756FA51,,
B-E03EE72AAF82,C-10946CF1D060,2,GU-3866DDE89D28,,
B-E03EE72AAF82,C-10946CF1D060,3,GU-FD7CA8D46001,,
B-85E81D2BFF54,,1,GU-8BEBEFC7599B,30,M
B-85E81D2BFF54,,2,GU-AD128D4153EC,41,M
B-85E81D2BFF54,,3,GU-5DBECC3C3C95,31,M
B-85E81D2BFF54,,4,GU-BE31F51BCA5B,27,M
B-85E81D2BFF54,,5,GU-7859861E6918,35,M
B-85E81D2BFF54,,6,GU-830549DC199E,28,M
B-1B1C275D4B68,,1,GU-E87E3272BDAC,43,M
B-1B1C275D4B68,,2,GU-33CC49CB7C72,49,M
B-1B1C275D4B68,,3,GU-6BBFCF276D3C,39,M
B-1B1C275D4B68,,4,GU-A3ACF18B53AE,43,M
B-1B1C275D4B68,,5,GU-67E1512D5AE4,49,M
B-2BABA50E12C4,,1,GU-665138602AE6,54,M
B-2BABA50E12C4,,2,GU-1AE8D1A120EE,65,M
B-2BABA50E12C4,,3,GU-3119D2A65209,58,M
B-2BABA50E12C4,,4,GU-097861523FA5,54,M
B-2BABA50E12C4,,5,GU-7266675B521F,56,M
B-0ECAF00171E9,,1,GU-56EFD769C419,61,M
B-0ECAF00171E9,,2,GU-BB01E9F81E7A,61,M
B-0ECAF00171E9,,3,GU-93A31FCE5606,54,M
B-0ECAF00171E9,,4,GU-2F5C73628299,62,M
B-0ECAF00171E9,,5,GU-47D54093E05B,58,M
B-9EE1515D1D30,,1,GU-767DF4C19E98,20,M
B-9EE1515D1D30,,2,GU-EE782846BB4A,61,M
B-9EE1515D1D30,,3,GU-D15FD3CE5ED2,61,M
B-9EE1515D1D30,,4,GU-F8360E852CE1,66,M
B-9EE1515D1D30,,5,GU-EFA5466F589E,45,M
B-EE16E4EEFC72,,1,GU-4C1D5A9CB5D6,42,M
B-EE16E4EEFC72,,2,GU-A16F15FF0B92,37,M
B-EE16E4EEFC72,,3,GU-C963750F6D60,37,M
B-EE16E4EEFC72,,4,GU-DC2ED6046AD9,34,M
B-EE16E4EEFC72,,5,GU-59BE1E62692B,25,M
B-3F7ECC5450F1,,1,GU-AB4EC62FC003,61,M
B-3F7ECC5450F1,,2,GU-8F576333F50B,14,M
B-A4106D13B3D1,,1,GU-7FEB819009AD,39,M
B-A4106D13B3D1,,2,GU-0E7DE0EAE154,30,F
B-A4106D13B3D1,,3,GU-DD5B15E6880F,6,M
B-A4106D13B3D1,,4,GU-F503FA4DB237,1,F
B-59C5A8B99BDE,,1,GU-187820C074B2,47,M
B-59C5A8B99BDE,,2,GU-705EA2ED1302,41,F
B-59C5A8B99BDE,,3,GU-6311017E60EA,3,M
B-2035D67C7D07,,1,GU-5A46373697AF,59,M
B-31F0A499D235,C-72DBC09A190D,1,GU-30DE97D96680,44,M
B-31F0A499D235,C-72DBC09A190D,2,GU-EDEBD48A08B5,47,F
B-31F0A499D235,C-72DBC09A190D,3,GU-47A5376F1FD2,8,M
B-31F0A499D235,C-72DBC09A190D,4,GU-2171151C5F35,6,M
B-31F0A499D235,C-72DBC09A190D,5,GU-6249AFB4253E,5,F
B-EE26213E5321,C-37A552A7BCCB,1,GU-2A7E62445DD7,3,M
B-EE26213E5321,C-37A552A7BCCB,2,GU-4B8E5D0C8C12,7,M
B-EE26213E5321,C-37A552A7BCCB,3,GU-21A8E2F9A6DB,12,F
B-EE26213E5321,C-37A552A7BCCB,4,GU-F67ADFA02673,37,F
B-EE26213E5321,C-37A552A7BCCB,5,GU-422289A0A461,44,M
B-2177848766FC,C-D72355999429,1,GU-C66FB981BACE,66,M
B-2177848766FC,C-D72355999429,2,GU-F05AA3C92568,61,F
B-989709C20CDF,,1,GU-778253F9444F,50,F
B-989709C20CDF,,2,GU-98D64257115C,55,M
B-989709C20CDF,,3,GU-E207C62390AF,17,M
B-56133107838D,C-E329775B5EC0,1,GU-3E3A50F744C3,60,F
B-56133107838D,C-E329775B5EC0,2,GU-607D7E9B8469,59,F
B-A7AC6F029ED2,C-E886BBA8DE2F,1,GU-5686EC4CEA6D,43,M
B-A7AC6F029ED2,C-E886BBA8DE2F,2,GU-E81BEB00315D,40,F
B-A7AC6F029ED2,C-E886BBA8DE2F,3,GU-FE735DF165BD,4,M
B-9D26DC79C298,C-2E47EE83552B,1,GU-460800E93B1A,34,F
B-9D26DC79C298,C-2E47EE83552B,2,GU-CDACFA50E79A,40,M
B-9D26DC79C298,C-2E47EE83552B,3,GU-5F9A80315018,9,M
B-9D26DC79C298,C-2E47EE83552B,4,GU-EE81CA27EEFF,4,F
B-4FB8F3A5B0F1,C-2E47EE83552B,1,GU-41CAA1A699A6,3,F
B-4FB8F3A5B0F1,C-2E47EE83552B,2,GU-3C0D739EB1BA,37,M
B-4FB8F3A5B0F1,C-2E47EE83552B,3,GU-3A090F260B67,36,F
B-5E6E306DAD2A,C-2EC39FF8D2A9,1,GU-79E21A154858,55,M
B-5E6E306DAD2A,C-2EC39FF8D2A9,2,GU-F9C04C5B49A0,51,F
B-5001526F54CC,C-2EC39FF8D2A9,1,GU-73622D4C6BF7,56,M
B-5001526F54CC,C-2EC39FF8D2A9,2,GU-F89FF6261E81,53,F
B-66A7C53E0C9A,,1,GU-091207D15A59,,
B-66A7C53E0C9A,,2,GU-9D6772F49984,,
B-66A7C53E0C9A,,3,GU-DBBC5DCDFA9D,,
B-0B4BDC28DF2F,C-E064F981DA7B,1,GU-F61A49EFADE3,69,M
B-0B4BDC28DF2F,C-E064F981DA7B,2,GU-09152E6CD949,70,F
B-3625EF9C1446,C-87CFF01DD779,1,GU-201EDE71AB7B,43,
B-3625EF9C1446,C-87CFF01DD779,2,GU-6B27CBF2C7CB,44,
B-3625EF9C1446,C-87CFF01DD779,3,GU-55C549B63634,6,
B-1C98E93135BD,C-87CFF01DD779,1,GU-EFE48DD43E52,43,
B-1C98E93135BD,C-87CFF01DD779,2,GU-973E56A19B51,44,
B-1C98E93135BD,C-87CFF01DD779,3,GU-D8103DE41F6C,6,
B-8A796C79CB8D,C-F54D1694333A,1,GU-AA141AB32C19,37,F
B-8A796C79CB8D,C-F54D1694333A,2,GU-B24D4F767A73,39,M
B-8A796C79CB8D,C-F54D1694333A,3,GU-ADAC94FD5056,12,F
B-8A796C79CB8D,C-F54D1694333A,4,GU-F13C45AA7A45,6,F
B-B561894C887F,C-78F9841CF516,1,GU-A0F2B039FAA6,55,M
B-B561894C887F,C-78F9841CF516,2,GU-D3E4E948C1A3,52,F
B-344139D0AF05,C-AABF3A4479FA,1,GU-DCC50F2A3BF3,37,M
B-344139D0AF05,C-AABF3A4479FA,2,GU-21AA51715F64,33,F
B-344139D0AF05,C-AABF3A4479FA,3,GU-346DFABD8A2B,2,F
B-07B107A9B2D2,,1,GU-8935D80EBDEE,36,M
B-07B107A9B2D2,,2,GU-C084EDDEB50D,31,F
B-7CB03BEF437B,,1,GU-160D9AB3C636,64,M
B-7CB03BEF437B,,2,GU-867E04B0D45D,56,M
B-7CB03BEF437B,,3,GU-CC996A570F45,,
B-7CB03BEF437B,,4,GU-3726544E22F6,47,M
B-8A6B3F4599EF,,1,GU-7EF3E8650BE6,50,M
B-8A6B3F4599EF,,2,GU-97C98A77EBD7,35,M
B-8A6B3F4599EF,,3,GU-1D9DB9955287,50,M
B-E181CC6F0663,C-E79107BB1242,1,GU-C940089A5757,25,
B-E181CC6F0663,C-E79107BB1242,2,GU-9923EBAB6FD1,32,
B-E181CC6F0663,C-E79107BB1242,3,GU-74B6D81D74EC,36,
B-E181CC6F0663,C-E79107BB1242,4,GU-66A10AAF7EF8,62,
B-E181CC6F0663,C-E79107BB1242,5,GU-6175345E576D,57,
B-E181CC6F0663,C-E79107BB1242,6,GU-7C978299C73E,5,
B-E181CC6F0663,C-E79107BB1242,7,GU-9078E76BF21F,1,
B-00C957B2F727,,1,GU-63A329D51A17,31,M
B-00C957B2F727,,2,GU-DF15506AE111,38,M
B-00C957B2F727,,3,GU-C868AE7F93F2,40,M
B-00C957B2F727,,4,GU-9A23BCB636DC,43,M
B-00C957B2F727,,5,GU-6A18E44B7931,43,M
B-00C957B2F727,,6,GU-796464C58E41,39,M
B-986DEF1251A0,,1,GU-13BEC1E5F2B0,37,M
B-986DEF1251A0,,2,GU-2A41D3FD72F1,41,M
B-986DEF1251A0,,3,GU-813ADBF04961,41,M
B-986DEF1251A0,,4,GU-3CFBD0F682AB,40,M
B-986DEF1251A0,,5,GU-54A4CBDB4C7F,29,M
B-986DEF1251A0,,6,GU-4ABC780E54B1,37,M
B-CD4FAFD820EE,C-AD29B7BF096D,1,GU-14DF4C7FC879,45,M
B-CD4FAFD820EE,C-AD29B7BF096D,2,GU-61B715B7CB9C,46,F
B-CD4FAFD820EE,C-AD29B7BF096D,3,GU-D58797DED3B5,11,F
B-CD4FAFD820EE,C-AD29B7BF096D,4,GU-0E54544DDDD6,8,F
B-156DBA60D7A8,C-6CD9DD0957A1,1,GU-AF85F67177FB,33,F
B-156DBA60D7A8,C-6CD9DD0957A1,2,GU-06A90357649D,32,M
B-EE78C26EE8D0,C-A8E60A0BC2D0,1,GU-289331BFEA2D,,
B-EE78C26EE8D0,C-A8E60A0BC2D0,2,GU-1AA69E0A53AB,,
B-EE78C26EE8D0,C-A8E60A0BC2D0,3,GU-20E1932E06E8,,
B-EE78C26EE8D0,C-A8E60A0BC2D0,4,GU-A03FDCF1A7A0,,
B-EE78C26EE8D0,C-A8E60A0BC2D0,5,GU-BE032C10E922,,
B-EE78C26EE8D0,C-A8E60A0BC2D0,6,GU-2C4A3E194D1F,,
B-81524004CAFB,C-0B3A5A157CDC,1,GU-AFFF8A3EBA9E,35,F
B-81524004CAFB,C-0B3A5A157CDC,2,GU-6DC442CFB71D,34,M
B-81524004CAFB,C-0B3A5A157CDC,3,GU-4E7951390B20,6,F
B-81524004CAFB,C-0B3A5A157CDC,4,GU-736B88D3336B,4,F
B-81524004CAFB,C-0B3A5A157CDC,5,GU-FC585CEFE983,7,F
B-A62E54EDF58F,C-CEDE14405465,1,GU-0AA6C9CF2B38,51,M
B-A62E54EDF58F,C-CEDE14405465,2,GU-CF1FBE45DD6D,51,F
B-FC586E3E174F,,1,GU-753FCF6C20DD,41,F
B-FC586E3E174F,,2,GU-1B364DFED5AA,41,M
B-FC586E3E174F,,3,GU-E65C1C3C1D7B,5,M
B-FC586E3E174F,,4,GU-ADAF94156A54,2,F
B-13EFE7910B7A,C-C3BC7C7F92B2,1,GU-A5DF6E19BF13,43,F
B-13EFE7910B7A,C-C3BC7C7F92B2,2,GU-713668C4E719,43,M
B-13EFE7910B7A,C-C3BC7C7F92B2,3,GU-2A5ABFFE3958,11,M
B-13EFE7910B7A,C-C3BC7C7F92B2,4,GU-A630CD74B863,9,M
B-C807850EB619,,1,GU-E580C82D9821,68,M
B-C807850EB619,,2,GU-59663082A1E6,58,M
B-46D9B1BC70F4,,1,GU-ED127A720433,45,M
B-46D9B1BC70F4,,2,GU-0148155728CA,44,F
B-46D9B1BC70F4,,3,GU-5BAE8B91EC77,12,F
B-26DB150F8A91,,1,GU-729E4493ED59,55,M
B-26DB150F8A91,,2,GU-DF293769F84C,51,F
B-18483EA2EED2,,1,GU-60E3E14DF9CC,,
B-18483EA2EED2,,2,GU-26F59A32A280,,
B-EB1D03B7A133,,1,GU-4EAC23A28EC0,,
B-EB1D03B7A133,,2,GU-766E7E296478,,
B-EB1D03B7A133,,3,GU-519930B21538,,
B-54820382E7B5,,1,GU-0C42CA9E7C5D,53,
B-54820382E7B5,,2,GU-FA46C30802F3,52,
B-54820382E7B5,,3,GU-1A2CE625C120,24,
B-54820382E7B5,,4,GU-2944CCF8496F,21,
B-A1212797A44E,,1,GU-B9B002FE7554,56,
B-A1212797A44E,,2,GU-B07B8E093A7E,48,
B-A1212797A44E,,3,GU-86402B038726,19,
B-A1212797A44E,,4,GU-C2FF14B42FEC,10,
B-1D4CAD87AB1C,,1,GU-531155C7DB63,80,
B-1D4CAD87AB1C,,2,GU-B4A71D221E9A,77,
B-1D4CAD87AB1C,,3,GU-71410254D972,53,
B-1D4CAD87AB1C,,4,GU-F574B394EBAA,16,
B-81FA422B7A75,,1,GU-81D006FA709C,35,F
B-81FA422B7A75,,2,GU-F42B74523D6E,38,M
B-81FA422B7A75,,3,GU-26E86B9CD099,2,F
B-47F2F19C9546,C-AEAAE17B6732,1,GU-DA92BB15F6D4,,
B-47F2F19C9546,C-AEAAE17B6732,2,GU-D44C7CC643FA,,
B-BA4704D218E4,C-AEAAE17B6732,1,GU-92D3EBBDD22B,,
B-BA4704D218E4,C-AEAAE17B6732,2,GU-B171A099D3C1,,
B-BA4704D218E4,C-AEAAE17B6732,3,GU-70D8A13BE8FF,,
B-27B91F8B6BF5,,1,GU-3BF23C4A8C61,41,M
B-27B91F8B6BF5,,2,GU-80D8F277B81B,56,M
B-27B91F8B6BF5,,3,GU-790E615604D9,72,M
B-27B91F8B6BF5,,4,GU-934D84445C27,70,M
B-C68B48FD6165,C-4EAB6933B347,1,GU-0AC43CE1CDDC,43,F
B-C68B48FD6165,C-4EAB6933B347,2,GU-571DB5EC8BA0,48,M
B-C68B48FD6165,C-4EAB6933B347,3,GU-14794F2387B8,8,M
B-027B21D81BF3,,1,GU-CB8719E467D0,45,M
B-027B21D81BF3,,2,GU-5F3B13494EB7,42,M
B-027B21D81BF3,,3,GU-FFF207591521,46,M
B-027B21D81BF3,,4,GU-7412ACDA55CD,41,M
B-027B21D81BF3,,5,GU-C3D600C00EA0,37,M
B-A1D7F7566831,,1,GU-A03749B78AED,35,M
B-A1D7F7566831,,2,GU-AE6FCEAFCDDE,33,
B-A1D7F7566831,,3,GU-BFFA32493606,31,M
B-A1D7F7566831,,4,GU-78F9B049DCB9,35,M
B-D1E297180A72,,1,GU-413A6BECF2CC,40,M
B-D1E297180A72,,2,GU-E1D2EB4B4E01,42,M
B-D1E297180A72,,3,GU-76081DB45A16,40,M
B-D1E297180A72,,4,GU-845BB562E0E7,37,M
B-D1E297180A72,,5,GU-60F2D934CC7F,36,
B-E7F1D090BD0B,,1,GU-0E15AC78FFA5,36,M
B-E7F1D090BD0B,,2,GU-E56611790890,40,F
B-DC544ED3FA74,C-17F64E5574EA,1,GU-B48A1047AD30,30,
B-DC544ED3FA74,C-17F64E5574EA,2,GU-C5F6010E8DC1,32,
B-DC544ED3FA74,C-17F64E5574EA,3,GU-F026E43AF8E3,1,
B-C1E6D9227855,,1,GU-134DC25F23AB,41,F
B-C1E6D9227855,,2,GU-B83A4CD935E5,44,M
B-C1E6D9227855,,3,GU-A70D43072774,11,M
B-FDE00CC17D63,C-935A32DF6860,1,GU-E65C3EFC48C7,,
B-FDE00CC17D63,C-935A32DF6860,2,GU-9E5CEBB0B0C5,,
B-FDE00CC17D63,C-935A32DF6860,3,GU-268B3C7D854E,,
B-365779B11216,,1,GU-9CFA133F8F4F,31,F
B-365779B11216,,2,GU-A9C27868739F,38,M
B-365779B11216,,3,GU-C3A37C2A7675,6,M
B-75E80EDD7FF4,,1,GU-A264C9D69019,48,F
B-75E80EDD7FF4,,2,GU-7CFD4E954437,55,M
B-75E80EDD7FF4,,3,GU-89E093E79E3D,17,F
B-065CFA593178,C-0E9D4425CA4A,1,GU-E01AEEC7A9C5,72,M
B-065CFA593178,C-0E9D4425CA4A,2,GU-215F63F85AF8,68,F
B-5E00107072F6,,1,GU-2DBBABD803AF,50,F
B-5E00107072F6,,2,GU-4FD2E5A2A96B,17,F
B-5E00107072F6,,3,GU-4D7E1A52DA51,15,F
B-1165C18B91AD,,1,GU-0BA6C0A24CA2,58,F
B-1165C18B91AD,,2,GU-FFA34B177C17,53,M
B-1165C18B91AD,,3,GU-23FD2950DD6F,10,F
B-1165C18B91AD,,4,GU-13C4D8F2B7E3,60,F
B-8EF6374C6104,,1,GU-735D2A5A9A0C,43,M
B-8EF6374C6104,,2,GU-01DE53004F82,36,F
B-8EF6374C6104,,3,GU-8FB8E2005775,8,M
B-8EF6374C6104,,4,GU-C9E51234B604,12,F
B-616FE17B2F1B,,1,GU-95D635EB7F8C,51,M
B-616FE17B2F1B,,2,GU-5905B09A82AE,40,F
B-616FE17B2F1B,,3,GU-7A6C172D131B,8,F
B-616FE17B2F1B,,4,GU-6625A1CD2547,9,F
B-616FE17B2F1B,,5,GU-AAB89BA7951C,12,F
B-656E193237D5,C-23DD344274B4,1,GU-DE74E0203400,43,M
B-656E193237D5,C-23DD344274B4,2,GU-2BEAC5CDF0DB,37,F
B-656E193237D5,C-23DD344274B4,3,GU-01B79D826F36,8,M
B-7893A366842B,,1,GU-6A874F561363,52,M
B-7893A366842B,,2,GU-418CC47ADE63,57,M
B-530B0802CC5A,,1,GU-3CA09E609496,41,M
B-530B0802CC5A,,2,GU-770BEB591514,46,M
B-530B0802CC5A,,3,GU-1E136B8D1630,35,M
B-530B0802CC5A,,4,GU-6BBA989AE176,43,M
B-43B1B351569B,,1,GU-2CB4811CEA3A,54,M
B-43B1B351569B,,2,GU-FF400571CFB0,41,M
B-054FFE7247E4,,1,GU-8C5259BBEC48,47,M
B-054FFE7247E4,,2,GU-4E81C3F0E5AD,56,M
B-054FFE7247E4,,3,GU-B7186CCE60FD,56,M
B-26E23918C0F0,,1,GU-FA4327B06763,58,M
B-26E23918C0F0,,2,GU-9CD9C38E9204,52,M
B-26E23918C0F0,,3,GU-14549BA0B984,35,M
B-1C8A0CD3ECB8,,1,GU-807E4157E883,52,M
B-1C8A0CD3ECB8,,2,GU-5555C1568297,52,M
B-1C8A0CD3ECB8,,3,GU-21A3D9A73458,45,M
B-1C8A0CD3ECB8,,4,GU-676054A6759B,37,M
B-E901708EEA62,,1,GU-F5DC610CA478,72,M
B-F67009A624B8,,1,GU-ACFF50C59C93,42,M
B-F67009A624B8,,2,GU-B9C6739A50EC,8,M
B-F67009A624B8,,3,GU-0B389E8754F2,,
B-F67009A624B8,,4,GU-D7C9C97AD1E8,43,M
B-F67009A624B8,,5,GU-55EE7A52B926,37,M
B-AC28AE8BF811,,1,GU-192D0208A4A6,43,M
B-AC28AE8BF811,,2,GU-9B2D6E9C17BD,40,F
B-AC28AE8BF811,,3,GU-6DF9CCBA6062,6,F
B-AC28AE8BF811,,4,GU-95F3DD1059AE,2,F
B-AC28AE8BF811,,5,GU-89057F61D0DF,73,M
B-B8FB0D5F43E4,,1,GU-860EFD6CA536,,
B-B8FB0D5F43E4,,2,GU-B48AD41A32D7,,
B-B8FB0D5F43E4,,3,GU-85DD773E7C20,,
B-B8FB0D5F43E4,,4,GU-5B1AAB4305A4,,
B-D7D01A54587B,,1,GU-42B2EDB91469,44,M
B-D7D01A54587B,,2,GU-7F3BE12D98A0,44,F
B-D7D01A54587B,,3,GU-BC9E8DB6A4FA,9,M
B-6174FE982DEE,,1,GU-F5878E9881CB,57,M
B-6174FE982DEE,,2,GU-8F9186BCC33A,57,M
B-6174FE982DEE,,3,GU-7757CF5EE468,58,M
B-6174FE982DEE,,4,GU-899411861C21,59,M
B-78D91DBD1AA3,,1,GU-7B28804D639B,30,M
B-78D91DBD1AA3,,2,GU-AFB4316929AC,31,M
B-78D91DBD1AA3,,3,GU-67FFF86CF5E2,39,M
B-78D91DBD1AA3,,4,GU-39ADAD108525,43,M
B-78D91DBD1AA3,,5,GU-6ECB49DFFF89,31,M
B-7C216B38E950,,1,GU-79B0C0A30EBB,46,M
B-7C216B38E950,,2,GU-FCD8959A3E52,56,M
B-7C216B38E950,,3,GU-7D7A431EE06F,65,M
B-7C216B38E950,,4,GU-D4FDE8DA9C52,55,M
B-7C216B38E950,,5,GU-EFEB164FB0E0,59,M
B-CA42853B4E46,,1,GU-455232CE66B3,54,F
B-CA42853B4E46,,2,GU-4A8870EC502F,22,F
B-CA42853B4E46,,3,GU-00E3F87A7BBA,25,F
B-A9B3E9B00D0A,,1,GU-0373B2D4F0AE,54,M
B-A9B3E9B00D0A,,2,GU-91F971EC9786,56,F
B-A9B3E9B00D0A,,3,GU-DD01174C3B1E,54,M
B-A9B3E9B00D0A,,4,GU-C6228BCF426A,54,F
B-1CF89D54C48E,C-4EB04061C548,1,GU-F68744089C20,71,M
B-1CF89D54C48E,C-4EB04061C548,2,GU-CCE555237C99,69,F
B-1CF89D54C48E,C-4EB04061C548,3,GU-80F44331EF7A,8,M
B-1CF89D54C48E,C-4EB04061C548,4,GU-AF166B877320,6,F
B-879BC5387CAE,,1,GU-8525720BE828,54,M
B-879BC5387CAE,,2,GU-CC3A22E78545,38,M
B-879BC5387CAE,,3,GU-A51A50AEC1F5,42,M
B-879BC5387CAE,,4,GU-1563AD7E3407,28,M
B-F806786C6F43,,1,GU-BE6F69A01D0D,43,M
B-F806786C6F43,,2,GU-B4E17F03D98A,36,M
B-F806786C6F43,,3,GU-FF6181ECF539,40,M
B-F806786C6F43,,4,GU-21D37EE90227,43,M
B-137B3C377A1A,,1,GU-62007F9C2EBC,46,M
B-137B3C377A1A,,2,GU-9DBC8E0991CB,40,F
B-137B3C377A1A,,3,GU-065942A4E36B,6,F
B-137B3C377A1A,,4,GU-0C8EEBA7E6F0,4,F
B-E1D0BECD38B5,,1,GU-4C0EB7B01C40,42,M
B-E1D0BECD38B5,,2,GU-920C40DFB8F8,36,M
B-E1D0BECD38B5,,3,GU-BC04B6E2BCD3,34,M
B-E1D0BECD38B5,,4,GU-4FB6C6C70D95,43,M
B-E1D0BECD38B5,,5,GU-F7B3C20DCD39,43,M
B-E1D0BECD38B5,,6,GU-EC619CF533A6,25,M
B-10C5717048B4,C-80AC74DB44BB,1,GU-3505E73DB35F,,
B-10C5717048B4,C-80AC74DB44BB,2,GU-AAF49A81190A,,
B-10C5717048B4,C-80AC74DB44BB,3,GU-63D65C77F6EC,,
B-5511FC411EAB,,1,GU-494CAEECE368,43,M
B-5511FC411EAB,,2,GU-223355135968,44,F
B-7A1E2991E281,,1,GU-249978568935,43,M
B-7A1E2991E281,,2,GU-567ACABD2CDB,37,F
B-01F646D6E109,C-024F8C1496A8,1,GU-088F9E8FCDA8,,
B-01F646D6E109,C-024F8C1496A8,2,GU-958B057B4FB6,,
B-A9B7C2457765,C-28F9DC455435,1,GU-4713E6376498,,
B-A9B7C2457765,C-28F9DC455435,2,GU-4C50C2A91101,,
B-114BBCB3E141,C-5BEA605CFAE1,1,GU-D967A319A08A,49,F
B-114BBCB3E141,C-5BEA605CFAE1,2,GU-7291FE9DFE37,48,F
B-A283FFDA0246,C-D1169A8FF315,1,GU-E9ED68E33F60,66,F
B-A283FFDA0246,C-D1169A8FF315,2,GU-EE202257255B,70,M
B-0ABC7CB14735,,1,GU-B974ED1423CF,49,
B-0ABC7CB14735,,2,GU-E93E783E0B6C,47,
B-0ABC7CB14735,,3,GU-6131A696A476,11,
B-0ABC7CB14735,,4,GU-081785302E6E,12,
B-60ACBD41A779,C-10946CF1D060,1,GU-142D0BD224BF,,
B-60ACBD41A779,C-10946CF1D060,2,GU-05D2C9137507,,
B-BFA0B5EA7828,C-10946CF1D060,1,GU-DE10DE1F7D98,,
B-BFA0B5EA7828,C-10946CF1D060,2,GU-D3ABE77AAB28,,
B-BFA0B5EA7828,C-10946CF1D060,3,GU-B2138A329D83,,
B-4CBD3F170469,C-794C72D9321A,1,GU-9438BE4FBEC5,52,F
B-4CBD3F170469,C-794C72D9321A,2,GU-E05D9590D03F,52,M
B-4CBD3F170469,C-794C72D9321A,3,GU-FE89803D260E,13,M
B-37350A9BFA70,C-2F2175B5DFE3,1,GU-1E1026B75639,52,M
B-37350A9BFA70,C-2F2175B5DFE3,2,GU-AA7BFE81C317,52,F
B-37350A9BFA70,C-2F2175B5DFE3,3,GU-1536C3E8A86F,14,M
B-13E457B7DDBB,C-6898973CB65D,1,GU-9183130487BC,,
B-13E457B7DDBB,C-6898973CB65D,2,GU-2D714E6BD43A,,
B-13E457B7DDBB,C-6898973CB65D,3,GU-7945BE7C1FE7,,
B-682C6E369FEB,C-4281ADFF2800,1,GU-1D0F21E32E51,52,F
B-682C6E369FEB,C-4281ADFF2800,2,GU-F74B53792535,60,M
B-682C6E369FEB,C-4281ADFF2800,3,GU-37C4CCC39885,15,M
B-682C6E369FEB,C-4281ADFF2800,4,GU-AACDBF672BF4,16,F
B-5BE0FBDC956E,,1,GU-F7F5F23AB1CB,42,M
B-5BE0FBDC956E,,2,GU-A08E23BAE1C3,41,F
B-5BE0FBDC956E,,3,GU-1B9397F54CF4,6,F
B-5BE0FBDC956E,,4,GU-8E3966055B83,10,M
B-97C1720831DE,C-35E1E318B788,1,GU-1E507EA46FEC,,
B-97C1720831DE,C-35E1E318B788,2,GU-A5EBBC69A5DC,,
B-D35D4EFF9DF6,C-35E1E318B788,1,GU-06F4CF6EC893,,
B-D35D4EFF9DF6,C-35E1E318B788,2,GU-7135F6587816,,
B-D35D4EFF9DF6,C-35E1E318B788,3,GU-0BAF00ED27D0,,
B-4444E189544D,,1,GU-E85B72EC35CE,61,F
B-4444E189544D,,2,GU-4335E4A0EF18,65,F
B-E5D80D74B376,,1,GU-7E0690A2B239,35,M
B-E5D80D74B376,,2,GU-430830A44762,28,F
B-E5D80D74B376,,3,GU-A97BE50DDB25,1,F
B-328B26E158CD,C-BC0EDD73A143,1,GU-5A4BEB10C91A,43,F
B-328B26E158CD,C-BC0EDD73A143,2,GU-E3BC91E44B07,43,M
B-328B26E158CD,C-BC0EDD73A143,3,GU-38AE680F91FE,4,M
B-328B26E158CD,C-BC0EDD73A143,4,GU-0BA632991611,1,M
