request_code,dataset_year,checkin_date,checkout_date,checkin_month,nights,adults_number,children_number,infants_number,customer_code,customer_country,customer_lang,channel_code,channel_name,arrangement_code,arrangement_name,creation_datetime,lead_time_days,quotation_count,has_quotation,quotation_min_amount,quotation_max_amount
R-033EF22BF638,2026,2026-08-23,2026-08-30,2026-08,7,2,2,0,C-D672E72DE4D2,,IT,bd,Booking Engine,,,2026-04-16 08:40:34,129,3,1,3974.1,4298.95
R-2D6D139349EF,2026,2026-08-09,2026-08-21,2026-08,12,2,1,0,C-F37B271E5C33,IT,IT,bd,Booking Engine,,,2026-04-16 08:44:31,115,1,1,6421.1,6421.1
R-92249258446E,2026,2026-08-09,2026-08-16,2026-08,7,2,2,0,C-C88A1E30F520,,IT,bd,Booking Engine,,,2026-04-16 09:14:18,115,1,1,4351.85,4351.85
R-F74280292716,2026,2026-08-01,2026-08-08,2026-08,7,2,2,0,C-F6E0B48B8339,,FR,bd,Booking Engine,,,2026-04-16 09:45:59,107,4,1,3062.55,4148.65
R-3867D555EDF5,2026,2026-08-16,2026-08-23,2026-08,7,2,1,1,C-9DE526E31935,,IT,bd,Booking Engine,,,2026-04-16 09:58:12,122,2,1,3414.95,4757.45
R-CD53AB8CCEA6,2026,2026-06-13,2026-06-20,2026-06,7,2,0,0,C-6CD9DD0957A1,,IT,bd,Booking Engine,,,2026-04-16 10:00:12,58,2,1,920.95,1260.95
R-5A4F964EFEEC,2026,2026-06-13,2026-06-20,2026-06,7,2,0,0,C-6CD9DD0957A1,,IT,bd,Booking Engine,,,2026-04-16 10:03:46,58,0,0,,
R-4AE39B500A1D,2026,2026-07-26,2026-08-02,2026-07,7,2,0,1,C-9EE059A298C7,,IT,bd,Booking Engine,,,2026-04-16 10:05:01,101,1,1,1889.75,1889.75
R-5F28905032F6,2026,2026-06-01,2026-06-07,2026-06,6,3,0,0,C-265D1C8257EB,,IT,bd,Booking Engine,,,2026-04-16 10:06:22,46,2,1,1044.25,1044.25
R-7492AD16C39C,2026,2026-07-04,2026-07-18,2026-07,14,2,1,0,C-7460C3EC3A34,,IT,bd,Booking Engine,,,2026-04-16 10:31:40,79,2,1,3115.9,3678.6
R-9049D8DD78C2,2026,2026-07-19,2026-07-26,2026-07,7,4,1,1,C-A2B440A7A8B4,,IT,bd,Booking Engine,,,2026-04-16 10:39:25,94,2,1,1509.35,2453.45
R-15D4D0DEC628,2026,2026-08-16,2026-08-30,2026-08,14,2,2,0,C-7B8C947A202C,,IT,bd,Booking Engine,,,2026-04-16 10:42:08,122,2,1,7427.55,8113.75
R-F62C2DB4563C,2026,2026-08-15,2026-08-22,2026-08,7,2,0,0,C-EB435E51F7DC,,IT,bd,Booking Engine,,,2026-04-16 10:48:18,121,1,1,2198.35,2198.35
R-23E029D2F556,2026,2026-07-05,2026-07-12,2026-07,7,2,2,0,C-0B6BAFF8DDA3,,IT,bd,Booking Engine,,,2026-04-16 11:09:12,80,2,1,2387.95,2592.7
R-2DA0A55F00AF,2026,2026-07-01,2026-07-08,2026-07,7,2,2,0,C-74D7D5E20196,,IT,bd,Booking Engine,,,2026-04-16 11:13:28,76,2,1,2232.85,2419.85
R-9740944F7D8C,2026,2026-07-26,2026-08-09,2026-07,14,2,0,0,C-B25B6632443A,IT,IT,bd,Booking Engine,,,2026-04-16 11:18:10,101,2,1,3602.25,4362.25
R-8DF8EAE57C9D,2026,2026-08-08,2026-08-15,2026-08,7,2,0,1,C-584C70669851,,IT,bd,Booking Engine,,,2026-04-16 11:19:21,114,1,1,3729.3,3729.3
R-00E5973BB160,2026,2026-05-14,2026-05-17,2026-05,3,2,0,0,C-4F9507A260E5,,IT,bd,Booking Engine,,,2026-04-16 11:22:21,28,0,0,,
R-29C3E29E4D93,2026,2026-08-01,2026-08-08,2026-08,7,2,0,1,C-909B6397BB60,,IT,bd,Booking Engine,,,2026-04-16 11:23:11,107,1,1,2912.4,2912.4
R-1AB0049B8C58,2026,2026-08-10,2026-08-17,2026-08,7,2,0,0,C-4F8F5568FF0D,,IT,bd,Booking Engine,,,2026-04-16 11:39:05,116,1,1,2650.55,2650.55
R-91C07297F50F,2026,2026-08-10,2026-08-17,2026-08,7,2,0,0,C-3D5214D80CB4,,IT,bd,Booking Engine,,,2026-04-16 11:40:37,116,1,1,2650.55,2650.55
R-A1EDA330D424,2026,2026-06-05,2026-06-13,2026-06,8,4,0,0,C-60B71878AD66,IT,EN,bd,Booking Engine,,,2026-04-16 11:45:38,50,4,1,1853.5,1965.7
R-F285A3EDBC58,2026,2026-08-22,2026-08-29,2026-08,7,2,1,0,C-4750672E9F6A,,IT,bd,Booking Engine,,,2026-04-16 11:50:47,128,1,1,2975.8,2975.8
R-75ACE5A9A900,2026,2026-08-18,2026-08-30,2026-08,12,2,0,0,C-D9FD2B5677BB,,IT,bd,Booking Engine,,,2026-04-16 11:55:26,124,1,1,4217.1,4217.1
R-A84AE75CE6AF,2026,2026-08-08,2026-08-15,2026-08,7,4,0,0,C-76B7D803539C,,IT,bd,Booking Engine,,,2026-04-16 11:55:34,114,2,1,4160.0,4576.7
R-A823B5AE8226,2026,2026-06-13,2026-06-20,2026-06,7,2,0,0,C-CE0C359BB9BC,,IT,bd,Booking Engine,,,2026-04-16 12:24:40,58,1,1,1260.95,1260.95
R-8D4ECBE943EF,2026,2026-08-16,2026-08-26,2026-08,10,6,0,0,C-19EA9C4532BD,,IT,bd,Booking Engine,,,2026-04-16 12:49:25,122,3,1,3602.95,3781.25
R-2315747373D0,2026,2026-06-28,2026-07-05,2026-06,7,2,0,0,C-7AF5F7203908,,IT,bd,Booking Engine,,,2026-04-16 13:10:04,73,1,1,1393.4,1393.4
R-3DD9EB6336DA,2026,2026-06-06,2026-06-13,2026-06,7,2,2,0,C-E9D310B57BA7,,IT,bd,Booking Engine,,,2026-04-16 13:45:58,51,3,1,1993.5,2147.25
R-24E8DEEEFA3C,2026,2026-07-11,2026-07-18,2026-07,7,3,4,0,C-747128DF0C06,,IT,bd,Booking Engine,,,2026-04-16 13:52:44,86,4,1,1734.95,2927.6
R-B173C11004F4,2026,2026-08-10,2026-08-16,2026-08,6,2,1,0,C-5E7B7F26CD1D,,IT,bd,Booking Engine,,,2026-04-16 14:25:08,116,0,0,,
R-7870BF672AEC,2026,2026-08-18,2026-08-30,2026-08,12,2,0,0,C-D9FD2B5677BB,,IT,bd,Booking Engine,,,2026-04-16 15:05:55,124,1,1,4217.1,4217.1
R-244DA8B14690,2026,2026-08-16,2026-08-23,2026-08,7,2,0,0,C-444FF6787541,IT,IT,bd,Booking Engine,,,2026-04-16 15:47:11,122,1,1,2587.9,2587.9
R-305C923704E5,2026,2026-07-26,2026-08-02,2026-07,7,2,0,1,C-2494FC52BC5F,,IT,bd,Booking Engine,,,2026-04-16 17:34:54,101,1,1,2223.25,2223.25
R-47BD509FEC77,2026,2026-07-04,2026-07-18,2026-07,14,2,0,1,C-3871B2E044E6,,IT,bd,Booking Engine,,,2026-04-16 17:53:58,79,0,0,,
R-698A381CB75F,2026,2026-07-04,2026-07-18,2026-07,14,2,0,1,C-3871B2E044E6,,IT,bd,Booking Engine,,,2026-04-16 17:55:42,79,2,1,3238.9,3389.5
R-B5F39243492E,2026,2026-07-19,2026-07-26,2026-07,7,2,0,0,C-65AEB931825E,,IT,bd,Booking Engine,,,2026-04-16 18:12:14,94,1,1,1765.5,1765.5
R-7AE97B2A0EB7,2026,2026-07-08,2026-07-14,2026-07,6,2,0,0,C-5918F51C711E,,IT,bd,Booking Engine,,,2026-04-16 18:26:35,83,0,0,,
R-A0826D4168B8,2026,2026-07-19,2026-07-26,2026-07,7,2,0,0,C-6ACB5C3248B3,,IT,bd,Booking Engine,,,2026-04-16 19:10:22,94,0,0,,
R-0C5805F4D9CB,2026,2026-07-19,2026-07-26,2026-07,7,2,0,0,C-6ACB5C3248B3,,IT,bd,Booking Engine,,,2026-04-16 19:11:37,94,0,0,,
R-E4B8AC4F4BE7,2026,2026-07-19,2026-07-26,2026-07,7,2,0,0,C-6ACB5C3248B3,,IT,bd,Booking Engine,,,2026-04-16 19:16:14,94,0,0,,
R-AFAED1ADFB67,2026,2026-07-26,2026-08-02,2026-07,7,6,0,1,C-34B46BEFF0BF,,IT,bd,Booking Engine,,,2026-04-16 19:52:05,101,3,1,1889.75,1889.75
R-B4F76CB15F5B,2026,2026-05-31,2026-06-03,2026-05,3,4,1,0,C-827F3A759ACC,,IT,bd,Booking Engine,,,2026-04-16 20:22:45,45,5,1,500.0,1176.55
R-49F1DA7856F0,2026,2026-07-13,2026-07-23,2026-07,10,2,0,1,C-587DD91F5632,,IT,bd,Booking Engine,,,2026-04-16 21:36:12,88,1,1,3251.05,3251.05
R-C10FAF62B6A3,2026,2026-08-08,2026-08-15,2026-08,7,2,2,0,C-3FCDD5FE44C8,,EN,bd,Booking Engine,,,2026-04-16 22:47:34,114,2,1,4285.25,4646.5
R-779E5C2FBBE3,2026,2026-07-18,2026-07-26,2026-07,8,2,1,0,C-D3C9609D6B62,,IT,bd,Booking Engine,,,2026-04-16 23:18:49,93,2,1,2519.35,3136.5
R-CED566E4BF76,2026,2026-08-01,2026-08-08,2026-08,7,2,0,0,C-BC01F1077AC9,IT,IT,bd,Booking Engine,,,2026-04-16 23:27:40,107,1,1,1947.85,1947.85
R-6C4DBD8F0D56,2026,2026-07-20,2026-08-01,2026-07,12,2,1,2,C-283FB89191D9,,IT,bd,Booking Engine,,,2026-04-17 00:19:34,94,1,1,4320.7,4320.7
R-4853245863E9,2026,2026-06-28,2026-07-05,2026-06,7,2,1,0,C-389FC8C58C08,,IT,bd,Booking Engine,,,2026-04-17 00:26:39,72,1,1,1358.3,1358.3
R-86825628A464,2026,2026-06-28,2026-07-09,2026-06,11,2,2,0,C-EA388C979BAD,IT,IT,bd,Booking Engine,,,2026-04-17 08:41:28,72,2,1,2724.0,3031.9
R-81EF409DBCC7,2026,2026-07-12,2026-07-19,2026-07,7,2,0,0,C-C239ADECE97A,,IT,bd,Booking Engine,,,2026-04-17 08:52:12,86,1,1,1443.55,1443.55
R-5AD30C8919CC,2026,2026-08-10,2026-08-15,2026-08,5,1,2,0,C-734C550D8723,,IT,bd,Booking Engine,,,2026-04-17 09:40:49,115,0,0,,
R-C983617D1BEA,2026,2026-07-24,2026-07-31,2026-07,7,4,0,0,C-897189CE829D,,IT,bd,Booking Engine,,,2026-04-17 10:08:15,98,2,1,1963.3,1963.3
R-5EA5D556098D,2026,2026-07-11,2026-07-18,2026-07,7,2,1,0,C-AC4A79F1987C,,IT,bd,Booking Engine,,,2026-04-17 10:39:04,85,0,0,,
R-4FFEC9C0F706,2026,2026-08-24,2026-08-31,2026-08,7,2,1,0,C-31CB448B591F,,IT,bd,Booking Engine,,,2026-04-17 10:57:56,129,4,1,2309.0,2988.35
R-1AEE743A4790,2026,2026-08-08,2026-08-15,2026-08,7,2,0,0,C-252176DBFD99,,IT,bd,Booking Engine,,,2026-04-17 11:48:10,113,3,1,1200.0,2619.2
R-D956F2668C7F,2026,2026-09-08,2026-09-18,2026-09,10,2,0,0,C-EA83E5EC6370,,IT,bd,Booking Engine,,,2026-04-17 12:10:28,144,1,1,2134.2,2134.2
R-7012FB1F242F,2026,2026-07-18,2026-07-25,2026-07,7,2,0,2,C-3AFA4D0E144E,,IT,bd,Booking Engine,,,2026-04-17 12:36:53,92,2,1,2312.35,2642.75
R-AE6474BA8FA8,2026,2026-08-16,2026-08-23,2026-08,7,2,0,1,C-17F64E5574EA,,IT,bd,Booking Engine,,,2026-04-17 12:46:33,121,1,1,2187.9,2187.9
R-5668DCC19D32,2026,2026-08-14,2026-08-24,2026-08,10,4,0,0,C-322831370629,,IT,bd,Booking Engine,,,2026-04-17 13:11:11,119,0,0,,
R-F703D2B7625A,2026,2026-08-09,2026-08-23,2026-08,14,2,2,0,C-F4286D5E334A,,IT,bd,Booking Engine,,,2026-04-17 13:31:08,114,2,1,7783.8,8563.25
R-6E7204C4578E,2026,2026-08-02,2026-08-09,2026-08,7,2,1,1,C-A57584EF0BC4,IT,IT,bd,Booking Engine,,,2026-04-17 13:38:53,107,6,1,2397.8,3369.85
R-1D4D43D30743,2026,2026-08-17,2026-08-23,2026-08,6,2,3,0,C-44D95010F2C6,,IT,bd,Booking Engine,,,2026-04-17 13:43:10,122,2,1,3393.45,4273.45
R-B495322ADF1B,2026,2026-07-20,2026-08-03,2026-07,14,2,2,0,C-4842CF655D45,,IT,bd,Booking Engine,,,2026-04-17 13:51:38,94,2,1,5991.8,6527.05
R-9BDC5BBDC30F,2026,2026-07-04,2026-07-11,2026-07,7,2,2,0,C-2D196AC3F884,,IT,bd,Booking Engine,,,2026-04-17 14:07:03,78,12,1,1378.85,2549.5
R-5643C385D7C9,2026,2026-07-02,2026-07-11,2026-07,9,2,1,1,C-13C1862E8A4E,,IT,bd,Booking Engine,,,2026-04-17 14:10:54,76,1,1,1952.3,1952.3
R-66FFD3975BA5,2026,2026-07-13,2026-07-23,2026-07,10,2,1,0,C-6F4F5A5FE327,,IT,bd,Booking Engine,,,2026-04-17 15:03:20,87,1,1,3251.05,3251.05
R-FC5C2F7FC6F3,2026,2026-08-06,2026-08-14,2026-08,8,2,2,0,C-CC2A43AB3739,,IT,bd,Booking Engine,,,2026-04-17 16:06:29,111,2,1,3994.55,4394.7
R-028B451EFBF6,2026,2026-08-09,2026-08-16,2026-08,7,2,2,0,C-8FB9914D42DD,,IT,bd,Booking Engine,,,2026-04-17 16:23:46,114,2,1,4353.0,4721.0
R-0D56716257D6,2026,2026-08-17,2026-08-30,2026-08,13,2,0,1,C-0273EC43329A,,IT,bd,Booking Engine,,,2026-04-17 16:55:24,122,2,1,3843.95,4586.8
R-A10E7C7ED329,2026,2026-06-29,2026-07-06,2026-06,7,2,0,0,C-37DB80525BCE,,IT,bd,Booking Engine,,,2026-04-17 17:08:45,73,1,1,1143.55,1143.55
R-B31C02EEB76F,2026,2026-08-04,2026-08-25,2026-08,21,2,0,0,C-501D8431D782,,IT,bd,Booking Engine,,,2026-04-17 18:11:52,109,0,0,,
R-6FD82C36962A,2026,2026-08-17,2026-08-24,2026-08,7,4,1,0,C-3385E60B775A,,IT,bd,Booking Engine,,,2026-04-17 18:35:06,122,1,1,4832.15,4832.15
R-4EE7110C9D79,2026,2026-07-01,2026-07-08,2026-07,7,2,2,0,C-3776FF14B024,,IT,bd,Booking Engine,,,2026-04-17 18:45:41,75,4,1,1752.2,1950.2
R-8C21741650E3,2026,2026-08-16,2026-08-23,2026-08,7,3,1,1,C-4DA49FE5BBEE,,IT,bd,Booking Engine,,,2026-04-17 19:23:43,121,1,1,3684.75,3684.75
R-FCBD6C598AD7,2026,2026-07-26,2026-08-02,2026-07,7,2,1,0,C-093BC22755A7,,IT,bd,Booking Engine,,,2026-04-17 19:25:19,100,1,1,1997.9,1997.9
R-B18511ED5AC5,2026,2026-09-19,2026-09-26,2026-09,7,2,0,0,C-5D9FEC863C33,,IT,bd,Booking Engine,,,2026-04-17 19:33:45,155,1,1,1493.95,1493.95
R-788859AA17DB,2026,2026-08-01,2026-08-15,2026-08,14,2,0,1,C-717CDA6E3DCF,,IT,bd,Booking Engine,,,2026-04-17 19:37:05,106,2,1,4167.1,4967.1
R-6557686959AD,2026,2026-07-19,2026-07-26,2026-07,7,2,2,0,C-9D5440FF7585,,IT,bd,Booking Engine,,,2026-04-17 19:58:27,93,1,1,2895.15,2895.15
R-F13DF636B2E4,2026,2026-07-31,2026-08-05,2026-07,5,2,2,1,C-53F8FF50499A,,IT,bd,Booking Engine,,,2026-04-17 20:12:31,105,2,1,1992.3,2217.4
R-2B2BB347C933,2026,2026-08-30,2026-09-06,2026-08,7,2,1,0,C-10B1EDD8D3C9,,IT,bd,Booking Engine,,,2026-04-17 21:17:10,135,2,1,2423.65,2423.65
R-A32A31281689,2026,2026-08-02,2026-08-09,2026-08,7,2,0,0,C-3C7FA1274A52,,IT,bd,Booking Engine,,,2026-04-18 09:28:50,106,2,1,1968.6,1968.6
R-806BF4DC4029,2026,2026-07-28,2026-08-04,2026-07,7,4,0,0,C-A8B20D520B4B,,IT,bd,Booking Engine,,,2026-04-18 09:36:05,101,1,1,3141.4,3141.4
R-C20DE96E4B60,2026,2026-06-22,2026-06-29,2026-06,7,2,0,0,C-07B9D3E6F9CA,,IT,bd,Booking Engine,,,2026-04-18 09:43:20,65,2,1,1000.8,1000.8
R-791E820765FB,2026,2026-07-12,2026-07-19,2026-07,7,2,2,0,C-51B49CC1F2D8,,IT,bd,Booking Engine,,,2026-04-18 09:50:32,85,4,1,2108.35,2346.05
R-8B856E10CC15,2026,2026-08-15,2026-08-22,2026-08,7,2,1,0,C-9DC967285E27,,IT,bd,Booking Engine,,,2026-04-18 09:53:57,119,8,1,2676.4,3378.55
R-60FC1BCEE782,2026,2026-08-12,2026-08-22,2026-08,10,2,1,0,C-8E75AE048A1C,,IT,bd,Booking Engine,,,2026-04-18 09:56:25,116,1,1,4552.1,4552.1
R-9733E4E56A23,2026,2026-08-16,2026-08-23,2026-08,7,2,1,0,C-8E793D20B839,,IT,bd,Booking Engine,,,2026-04-18 09:56:50,120,1,1,3203.7,3203.7
R-F1AFAB2A9B74,2026,2026-07-05,2026-07-12,2026-07,7,2,0,1,C-9717FCC09142,,IT,bd,Booking Engine,,,2026-04-18 09:57:24,78,1,1,1968.7,1968.7
R-16A418D1B72F,2026,2026-08-31,2026-09-07,2026-08,7,2,0,1,C-639027DB9ECE,,IT,bd,Booking Engine,,,2026-04-18 09:57:39,135,1,1,2252.7,2252.7
R-02969CFADB0E,2026,2026-07-18,2026-07-25,2026-07,7,3,1,0,C-4C4FBC86EE19,,IT,bd,Booking Engine,,,2026-04-18 09:58:59,91,6,1,2382.2,3533.2
R-671DFAD0A9D1,2026,2026-08-08,2026-08-22,2026-08,14,6,6,0,C-382BB550E0F5,,IT,bd,Booking Engine,,,2026-04-18 09:59:12,112,0,0,,
R-62691FEA0FAD,2026,2026-08-16,2026-08-23,2026-08,7,3,0,0,C-18EBCD381463,,IT,bd,Booking Engine,,,2026-04-18 10:01:28,120,3,1,2895.3,3760.2
R-FDF626952773,2026,2026-06-25,2026-06-28,2026-06,3,2,0,0,C-0E4FA6A8C6E2,,IT,bd,Booking Engine,,,2026-04-18 10:03:12,68,1,1,759.9,759.9
R-8C29AF82235C,2026,2026-08-09,2026-08-16,2026-08,7,2,0,0,C-3EFFC3BBB887,,IT,bd,Booking Engine,,,2026-04-18 10:04:33,113,2,1,2261.0,2661.0
R-3DE01089B0E0,2026,2026-08-16,2026-08-30,2026-08,14,2,1,0,C-2122697E7941,,IT,bd,Booking Engine,,,2026-04-18 10:05:41,120,1,1,7134.2,7134.2
R-F937292A69DB,2026,2026-08-02,2026-08-09,2026-08,7,3,0,0,C-A1FE1134F3D0,,IT,bd,Booking Engine,,,2026-04-18 10:09:24,106,4,1,2150.95,3984.05
R-D7BBD176B849,2026,2026-07-05,2026-07-12,2026-07,7,3,2,0,C-88141FC1BF6D,,IT,bd,Booking Engine,,,2026-04-18 10:09:32,78,2,1,2263.85,2263.85
R-1D939F08D1A4,2026,2026-06-29,2026-07-10,2026-06,11,2,1,0,C-1FAF6DBF3242,,IT,bd,Booking Engine,,,2026-04-18 10:13:50,72,4,1,2367.35,3312.5
R-D48F2C3C6604,2026,2026-06-01,2026-06-03,2026-06,2,2,1,0,C-EC525B0FB114,,IT,bd,Booking Engine,,,2026-04-18 10:16:40,44,0,0,,
R-449A7B21F569,2026,2026-08-09,2026-08-23,2026-08,14,3,0,0,C-D0CECBC97CF6,,IT,bd,Booking Engine,,,2026-04-18 10:23:10,113,2,1,8149.8,8845.75
R-263F655153B5,2026,2026-08-08,2026-08-15,2026-08,7,4,0,0,C-136DF0867FB9,,IT,bd,Booking Engine,,,2026-04-18 10:27:18,112,2,1,4160.0,4576.7
R-6D1F9269FE29,2026,2026-07-12,2026-07-19,2026-07,7,2,0,0,C-15D6A5998A61,,IT,bd,Booking Engine,,,2026-04-18 10:39:20,85,1,1,1443.55,1443.55
R-31C7B31B7DED,2026,2026-05-30,2026-06-02,2026-05,3,2,0,1,C-E68661A6B37B,,IT,bd,Booking Engine,,,2026-04-18 10:44:16,42,1,1,355.25,355.25
R-B02A3CE67D4D,2026,2026-07-04,2026-07-11,2026-07,7,3,2,0,C-FE74BA5E1E17,,IT,bd,Booking Engine,,,2026-04-18 10:56:30,77,2,1,2719.15,2719.15
R-C6270D5EA91B,2026,2026-08-22,2026-08-29,2026-08,7,2,2,0,C-BEEE8FACF681,,IT,bd,Booking Engine,,,2026-04-18 11:02:06,126,2,1,2919.75,2919.75
R-B1D1AC47A568,2026,2026-06-20,2026-06-27,2026-06,7,2,0,0,C-EB434BB08131,,IT,bd,Booking Engine,,,2026-04-18 11:07:59,63,1,1,1448.25,1448.25
R-5AF06CB84791,2026,2026-07-05,2026-07-10,2026-07,5,2,2,0,C-0A9BE0FB2AB0,,IT,bd,Booking Engine,,,2026-04-18 11:11:18,78,3,1,1520.95,1693.0
R-29B7A65802D6,2026,2026-07-20,2026-07-27,2026-07,7,2,2,0,C-FE61BDD8A541,,IT,bd,Booking Engine,,,2026-04-18 11:11:48,93,2,1,2231.25,2483.8
R-94CD69FDB804,2026,2026-06-21,2026-06-28,2026-06,7,4,0,0,C-308B65A630C7,IT,IT,bd,Booking Engine,,,2026-04-18 11:30:54,64,2,1,1332.0,1332.0
R-C6476AC8DCFE,2026,2026-08-15,2026-08-22,2026-08,7,2,1,1,C-0883BF8DC83C,,IT,bd,Booking Engine,,,2026-04-18 11:31:24,119,1,1,3571.7,3571.7
R-54D300C518E0,2026,2026-08-09,2026-08-23,2026-08,14,2,0,0,C-A8C5279C3F4D,,IT,bd,Booking Engine,,,2026-04-18 11:45:44,113,2,1,4448.9,5248.9
R-6DADF74CDC5F,2026,2026-08-08,2026-08-22,2026-08,14,2,1,0,C-780D5A4EC7AD,,IT,bd,Booking Engine,,,2026-04-18 11:50:49,112,1,1,7428.85,7428.85
R-C14A993E8945,2026,2026-08-09,2026-08-16,2026-08,7,6,0,0,C-70695073FC3C,,IT,bd,Booking Engine,,,2026-04-18 12:02:16,113,0,0,,
R-35CBE75CD50F,2026,2026-08-14,2026-08-22,2026-08,8,2,1,0,C-1DF5521DF03A,,IT,bd,Booking Engine,,,2026-04-18 12:11:13,118,2,1,3623.7,3623.7
R-AB84621EB66E,2026,2026-08-04,2026-08-11,2026-08,7,3,0,0,C-7DCF429E74EC,,IT,bd,Booking Engine,,,2026-04-18 12:19:36,108,1,1,3806.2,3806.2
R-A9819612DD48,2026,2026-07-25,2026-07-31,2026-07,6,2,0,0,C-5DED2A8EB7E0,BE,IT,bd,Booking Engine,,,2026-04-18 12:21:46,98,1,1,1387.7,1387.7
R-6FCB7475D719,2026,2026-07-19,2026-07-29,2026-07,10,3,1,0,C-FAB0B5975AEA,,IT,bd,Booking Engine,,,2026-04-18 12:31:30,92,3,1,3479.1,4259.2
R-38D7E4E74B1A,2026,2026-08-09,2026-08-16,2026-08,7,2,1,0,C-FAB0B5975AEA,,IT,bd,Booking Engine,,,2026-04-18 12:32:16,113,2,1,3249.2,3249.2
R-3CE26F02A14F,2026,2026-08-17,2026-08-23,2026-08,6,2,0,0,C-D1E2F982E41E,,IT,bd,Booking Engine,,,2026-04-18 12:37:21,121,2,1,1875.35,2218.2
R-EB82E8ED13C9,2026,2026-08-17,2026-08-23,2026-08,6,2,0,0,C-D1E2F982E41E,,IT,bd,Booking Engine,,,2026-04-18 12:40:01,121,0,0,,
R-5B552DEA2E18,2026,2026-07-05,2026-07-12,2026-07,7,2,3,0,C-83A2BDDF52A3,,IT,bd,Booking Engine,,,2026-04-18 12:42:54,78,2,1,2706.95,2706.95
R-C46CAD13214C,2026,2026-06-26,2026-06-29,2026-06,3,2,0,0,C-1EFC57D37BF4,IT,IT,bd,Booking Engine,,,2026-04-18 12:43:39,69,1,1,600.55,600.55
R-60EC3CF2588E,2026,2026-08-10,2026-08-16,2026-08,6,2,0,0,C-79FE74803540,,IT,bd,Booking Engine,,,2026-04-18 12:46:04,114,1,1,1938.0,1938.0
R-A862674A627B,2026,2026-08-22,2026-08-29,2026-08,7,2,0,0,C-0C711A017D72,,IT,bd,Booking Engine,,,2026-04-18 12:58:52,126,1,1,2399.9,2399.9
R-1FF5977628B5,2026,2026-06-21,2026-06-28,2026-06,7,2,1,0,C-68A77F71B4E1,,IT,bd,Booking Engine,,,2026-04-18 13:01:05,64,1,1,1666.25,1666.25
R-7072499BC313,2026,2026-08-01,2026-08-08,2026-08,7,5,0,0,C-AD5CB3D888DB,,IT,bd,Booking Engine,,,2026-04-18 13:04:06,105,3,1,2347.85,3948.25
R-89D8A7DDC0C9,2026,2026-05-01,2026-05-03,2026-05,2,2,0,0,C-D37681F93EC6,,IT,bd,Booking Engine,,,2026-04-18 13:08:13,13,0,0,,
R-A4A1836A9255,2026,2026-07-18,2026-07-25,2026-07,7,3,0,0,C-442C098DDA61,,IT,bd,Booking Engine,,,2026-04-18 13:31:05,91,2,1,1985.2,2594.3
R-CCA87253AAE7,2026,2026-07-18,2026-07-27,2026-07,9,3,2,0,C-F2C72DB920B3,,IT,bd,Booking Engine,,,2026-04-18 13:42:16,91,1,1,3907.9,3907.9
R-8256330CB122,2026,2026-07-27,2026-07-31,2026-07,4,2,0,0,C-BBC49D2A5690,,IT,bd,Booking Engine,,,2026-04-18 13:42:34,100,1,1,1270.4,1270.4
R-ADBF1629AB2B,2026,2026-07-05,2026-07-12,2026-07,7,2,0,0,C-C6291A81E812,,IT,bd,Booking Engine,,,2026-04-18 13:47:39,78,2,1,1312.75,1474.15
R-5F69F4A620A2,2026,2026-08-17,2026-08-30,2026-08,13,2,1,1,C-410BFC67FD90,,IT,bd,Booking Engine,,,2026-04-18 13:53:21,121,1,1,6245.9,6245.9
R-FD9EFB839C13,2026,2026-07-01,2026-07-08,2026-07,7,2,0,1,C-02F7F04AABA5,,IT,bd,Booking Engine,,,2026-04-18 14:00:16,74,1,1,1473.25,1473.25
R-FF3F7BEA0DE1,2026,2026-08-22,2026-08-29,2026-08,7,2,0,0,C-51825E0FA022,,IT,bd,Booking Engine,,,2026-04-18 14:04:03,126,1,1,2399.9,2399.9
R-E61B4E05F211,2026,2026-07-19,2026-07-26,2026-07,7,2,3,0,C-7889B4BF1C0F,,IT,bd,Booking Engine,,,2026-04-18 14:21:49,92,1,1,2978.4,2978.4
R-B9BF83385204,2026,2026-08-22,2026-08-29,2026-08,7,5,0,0,C-D37681F93EC6,,IT,bd,Booking Engine,HB,Mezza Pensione,2026-04-18 14:27:06,126,2,1,3568.9,3568.9
R-8018E86DA952,2026,2026-08-16,2026-08-23,2026-08,7,2,1,0,C-F5B2A46CCC30,,IT,bd,Booking Engine,,,2026-04-18 14:31:08,120,1,1,3203.7,3203.7
R-69B91EDEDEC6,2026,2026-07-05,2026-07-11,2026-07,6,3,3,0,C-D55523CD89EE,,IT,bd,Booking Engine,,,2026-04-18 14:33:57,78,2,1,1985.25,1985.25
R-78E28CF7A803,2026,2026-07-05,2026-07-12,2026-07,7,2,2,0,C-413692414DA6,,IT,bd,Booking Engine,,,2026-04-18 14:40:10,78,3,1,2063.85,2526.5
R-EB7AC33676F7,2026,2026-06-27,2026-07-05,2026-06,8,2,1,0,C-7ADDEFE1EF28,,IT,bd,Booking Engine,,,2026-04-18 14:45:15,70,2,1,1675.0,1766.9
R-0C2F49A3BD84,2026,2026-08-07,2026-08-18,2026-08,11,2,2,0,C-0CF4FF105E30,,IT,bd,Booking Engine,,,2026-04-18 14:46:41,111,2,1,6671.25,6671.25
